x,y,label
0.4261,-0.5376,8.0
-3.177,-0.6627,4.0
1.756,-5.331,1.0
-0.8757,1.887,2.0
0.4418,-0.4421,8.0
0.5663,0.6363,1.0
3.288,-0.5325,3.0
-2.629,-1.443,9.0
-2.963,-1.112,4.0
1.344,2.366,0.0
1.98,-0.1716,3.0
-1.861,-4.513,7.0
2.934,-0.3566,3.0
-0.5463,1.686,2.0
2.664,-0.5379,3.0
3.331,0.8397,3.0
-2.093,-3.909,7.0
2.424,0.1121,3.0
-2.276,-1.436,4.0
0.7459,3.381,0.0
-2.409,2.45,6.0
-0.5583,0.7215,2.0
1.371,2.517,0.0
0.9269,0.1083,8.0
3.137,-5.054,1.0
1.336,0.3611,5.0
2.126,0.06172,3.0
0.5434,0.0314,5.0
-2.159,-0.4188,4.0
3.419,-5.245,1.0
-1.939,-3.353,7.0
3.287,-4.344,1.0
1.853,0.7316,5.0
-1.789,-4.81,7.0
1.107,-0.9994,5.0
-1.884,-3.502,7.0
2.706,-0.2677,3.0
-0.8727,1.605,2.0
-0.3405,1.19,2.0
-2.884,-5.217,7.0
1.84,0.01348,3.0
-1.091,-3.214,7.0
2.216,0.5154,3.0
-1.747,-4.349,7.0
0.8233,0.4784,8.0
0.5851,-0.3284,5.0
-2.182,0.6979,4.0
-0.6434,-2.082,5.0
-0.5427,1.565,2.0
-0.5072,-1.383,5.0
-3.147,3.169,6.0
1.677,-0.2723,5.0
2.621,0.3821,3.0
-2.914,3.132,6.0
-2.416,-1.791,7.0
-2.351,-1.391,4.0
1.534,-5.347,1.0
-1.489,-4.755,7.0
2.1,-5.28,1.0
0.8251,-0.107,5.0
-0.5834,1.639,2.0
1.441,0.2046,3.0
-0.08552,3.163,6.0
2.55,0.09951,3.0
1.178,-2.984,1.0
-2.188,-1.313,4.0
-0.3988,1.785,2.0
-2.674,3.142,6.0
-1.023,-3.803,7.0
-2.942,-0.5138,4.0
2.22,1.321,3.0
0.6663,0.2348,8.0
0.5341,4.018,0.0
-2.974,3.822,6.0
-0.737,1.696,2.0
1.68,-5.593,1.0
-3.25,2.396,6.0
0.9225,-0.3435,5.0
1.079,-0.3315,3.0
-2.281,-0.9473,9.0
2.301,-5.423,1.0
-2.287,-1.589,9.0
2.382,-0.1256,3.0
0.1255,0.6488,2.0
1.672,-5.417,1.0
1.046,0.08477,8.0
-3.447,-0.5408,4.0
-2.296,-1.326,4.0
-2.816,4.002,6.0
2.216,0.4722,5.0
0.3732,0.2664,8.0
-2.856,4.48,6.0
-1.81,-0.5432,9.0
-1.881,-4.451,7.0
-2.004,-4.284,7.0
0.7456,-0.5385,8.0
-3.006,2.802,6.0
-2.221,-1.991,9.0
-1.271,-3.162,7.0
1.356,-0.6582,3.0
-2.38,-1.383,9.0
-2.357,-0.9263,4.0
2.799,4.067,0.0
1.224,-0.1615,5.0
-2.488,-0.5698,4.0
-2.538,2.567,6.0
-4.327,-1.203,4.0
1.52,-5.38,1.0
-0.4625,-0.1819,2.0
3.078,-0.3038,3.0
2.142,3.731,0.0
2.403,4.365,0.0
0.0747,1.312,2.0
-2.966,2.988,6.0
-3.422,2.306,6.0
1.298,0.1119,5.0
-2.482,-4.406,7.0
0.5052,2.44,0.0
0.1234,0.3709,8.0
-2.66,3.453,6.0
-2.379,-0.7427,4.0
-2.062,-1.689,7.0
-2.054,-1.266,9.0
0.2953,3.281,0.0
-2.486,-4.058,7.0
1.457,-0.003737,3.0
-2.129,-0.8381,4.0
-0.3364,1.516,2.0
2.176,-3.913,1.0
0.4335,-0.4916,8.0
0.5799,0.1473,8.0
1.204,0.05135,5.0
-3.083,-1.47,9.0
-0.7298,2.074,2.0
-1.421,-3.409,7.0
2.439,-5.463,1.0
0.1179,-0.2956,8.0
0.291,0.5326,8.0
1.264,-0.2312,8.0
0.032,0.8204,2.0
-1.258,-3.558,7.0
-2.534,3.697,6.0
0.2164,3.749,0.0
3.005,-4.716,1.0
-1.24,0.9991,2.0
-1.116,-3.975,7.0
3.464,-4.561,1.0
1.145,4.225,0.0
0.8912,-0.1796,8.0
3.422,0.54,3.0
-0.8597,2.132,6.0
0.3654,3.283,0.0
1.442,-0.3214,5.0
2.81,0.7561,3.0
-1.942,2.568,6.0
-0.5334,1.446,2.0
0.4471,-0.5393,8.0
-0.51,-3.147,7.0
2.18,3.541,0.0
1.87,-5.073,1.0
-3.515,-1.709,4.0
0.09404,1.021,2.0
1.639,-5.254,1.0
1.659,-5.644,1.0
-2.783,-0.5677,4.0
-2.177,-1.364,4.0
-4.41,-0.8174,4.0
-3.218,-1.149,4.0
-0.6724,-3.164,7.0
1.617,-5.211,1.0
-2.225,3.382,6.0
-0.7699,1.596,2.0
-0.705,-1.203,9.0
-2.389,-1.499,9.0
1.715,4.652,0.0
0.5821,2.768,0.0
2.448,-5.014,1.0
0.3,-0.275,8.0
0.7067,-0.03681,8.0
-2.454,-0.9822,4.0
2.697,-0.4981,3.0
-2.698,-1.08,4.0
-0.8444,2.035,2.0
0.4053,2.121,0.0
-1.578,2.947,6.0
2.225,-5.271,1.0
-1.27,2.889,6.0
2.997,-5.277,1.0
-0.3315,1.355,2.0
-0.5958,1.378,2.0
-0.5649,1.607,2.0
1.508,-5.007,1.0
-0.1122,0.8425,2.0
1.359,-0.8267,3.0
-0.9528,-3.861,7.0
0.1902,0.1466,8.0
1.945,-5.139,1.0
1.772,4.365,0.0
0.9234,2.369,0.0
-0.3725,0.5513,2.0
2.018,-5.772,1.0
-1.07,2.035,6.0
-3.289,2.393,6.0
1.612,4.166,0.0
3.187,-5.402,1.0
-3.157,3.648,6.0
-0.7839,1.483,2.0
1.675,0.05981,5.0
1.901,-5.292,1.0
-1.086,-3.914,7.0
-3.283,-0.7394,4.0
0.7828,-0.4568,8.0
-0.1552,-0.6951,2.0
1.984,-5.132,1.0
-3.026,-1.469,4.0
2.585,-0.544,3.0
-0.5977,-1.549,8.0
1.842,-0.9267,3.0
-2.094,-1.65,9.0
-2.88,-1.112,9.0
-2.344,-0.3253,4.0
-0.09393,-1.134,8.0
2.254,0.8267,3.0
-2.766,-1.047,4.0
-2.855,-3.687,7.0
-0.7236,1.601,2.0
-2.749,-4.603,7.0
1.077,0.7236,5.0
-1.954,-4.727,7.0
1.595,4.344,0.0
-2.308,-0.4028,4.0
2.662,0.4849,3.0
2.008,0.6519,3.0
-0.8185,1.304,2.0
-1.794,2.108,6.0
-1.999,-3.791,7.0
-2.185,3.885,6.0
0.3011,3.166,0.0
1.38,3.855,0.0
-3.31,2.269,6.0
-2.235,-5.24,7.0
-1.501,-4.563,7.0
1.296,3.295,0.0
0.6796,-1.45,5.0
1.466,-0.1935,5.0
0.4162,-0.5221,8.0
2.207,-5.175,1.0
2.19,3.549,0.0
-3.56,-3.705,7.0
1.174,2.936,0.0
-0.6546,1.554,2.0
-0.05217,-0.934,8.0
2.456,-5.161,1.0
1.326,0.1059,5.0
1.579,2.699,0.0
1.19,0.3783,8.0
0.7634,-0.1487,8.0
1.397,4.17,0.0
2.237,0.1998,3.0
0.108,1.138,2.0
-2.861,-4.545,7.0
-0.86,-2.462,7.0
0.7664,1.567,2.0
-2.849,3.753,6.0
-2.856,-0.7226,4.0
-2.631,-3.108,7.0
0.6677,-0.6436,5.0
0.3408,-0.1273,5.0
0.01612,-1.916,5.0
-0.427,1.064,2.0
-2.603,-1.128,9.0
0.2086,0.9678,2.0
0.7892,-0.2366,8.0
-1.784,0.3768,4.0
-1.355,3.007,6.0
0.1353,-0.03704,8.0
-1.468,2.234,6.0
1.989,1.026,5.0
1.556,4.564,0.0
1.753,2.879,0.0
0.5736,-0.004611,8.0
-1.475,-4.01,7.0
-2.867,3.179,6.0
2.637,-4.307,1.0
-2.293,-4.489,7.0
1.599,-5.403,1.0
1.884,-5.209,1.0
-0.5332,1.368,2.0
-3.038,-4.044,7.0
-3.706,-0.3706,4.0
0.2826,2.561,0.0
1.752,3.537,0.0
-2.463,-4.298,7.0
-1.634,-3.8,7.0
-3.041,3.627,6.0
2.454,0.1516,3.0
0.8388,0.6362,8.0
-1.12,2.166,6.0
-2.427,-1.038,4.0
-0.385,1.695,2.0
1.628,3.547,0.0
-0.1424,-4.168,9.0
-3.421,-0.991,4.0
1.863,3.835,0.0
1.707,0.09203,5.0
-3.165,-2.665,7.0
0.6319,-0.1868,8.0
-0.4414,1.36,2.0
-1.105,-3.457,7.0
-2.681,0.8376,4.0
-2.011,-4.331,7.0
1.625,-5.325,1.0
2.151,-5.547,1.0
1.889,-0.1272,3.0
-2.359,4.228,6.0
-2.46,3.315,6.0
-1.613,3.041,2.0
-2.375,-1.24,9.0
2.713,-5.4,1.0
-1.77,-1.695,9.0
-2.004,-1.051,4.0
0.6236,-0.6873,8.0
2.905,-0.1763,3.0
-2.258,3.828,6.0
-1.68,-1.521,9.0
1.261,0.6152,5.0
-2.52,-1.278,9.0
-3.295,3.461,6.0
-0.08322,1.156,2.0
-3.912,-0.7722,4.0
-1.753,3.344,6.0
-2.296,-4.044,7.0
-2.253,-4.606,7.0
1.759,5.187,0.0
-2.367,3.825,6.0
-2.201,3.56,6.0
-2.384,-1.038,9.0
-2.047,-1.383,4.0
0.07833,-0.8018,8.0
2.742,-0.2473,3.0
2.013,0.6932,5.0
2.665,-0.2769,3.0
-3.224,-1.396,4.0
-2.312,-2.083,9.0
1.835,3.866,0.0
0.4497,3.769,0.0
2.1,0.7393,5.0
-0.2159,1.171,2.0
0.9902,0.1686,5.0
1.655,3.282,0.0
-1.889,-4.392,7.0
1.85,-5.689,1.0
2.701,-5.479,1.0
2.343,-5.081,1.0
0.3046,3.451,6.0
-1.705,-4.276,7.0
-2.195,4.113,6.0
-1.879,-3.68,7.0
-2.173,-1.584,9.0
-1.58,3.029,6.0
-1.975,3.327,6.0
-1.497,-1.426,4.0
1.272,-4.91,1.0
-3.694,-1.435,4.0
1.647,-0.8802,3.0
2.9,-5.3,1.0
2.167,-5.469,1.0
-0.4092,1.438,2.0
-0.9488,0.8061,2.0
-1.721,-1.708,4.0
2.222,-5.393,1.0
1.015,3.482,0.0
1.105,0.05582,8.0
-1.304,-3.526,7.0
-2.678,4.539,6.0
2.652,0.3804,3.0
-2.549,-0.3892,4.0
2.206,4.057,0.0
1.476,3.108,0.0
-2.638,1.774,6.0
2.153,0.3635,3.0
2.558,0.03871,3.0
-0.1558,2.545,0.0
-0.4178,-3.767,7.0
2.7,-5.47,1.0
-1.291,-5.131,7.0
1.721,-5.595,1.0
1.599,-5.404,1.0
2.122,-0.03555,3.0
0.7741,-2.488,1.0
1.91,4.469,0.0
-2.754,-1.0,9.0
-2.228,-0.9519,9.0
-1.958,-5.024,7.0
1.086,-0.37,5.0
-2.637,-1.172,4.0
1.561,-5.392,1.0
-3.369,-1.372,4.0
0.5349,-0.1627,8.0
-1.256,-1.933,9.0
0.5656,0.2121,5.0
2.365,-0.07883,3.0
1.395,-0.3602,5.0
3.129,-5.105,1.0
-2.72,-1.237,9.0
0.9454,0.004683,8.0
-0.4257,0.6217,2.0
-0.2438,-2.882,3.0
2.242,-0.4654,3.0
-1.474,-1.844,9.0
-2.105,-1.227,9.0
2.498,3.75,0.0
2.514,-5.311,1.0
0.9783,3.929,0.0
-0.5298,1.551,2.0
-2.924,-1.444,9.0
2.734,-0.1923,3.0
-2.07,-1.508,9.0
2.991,-0.07265,3.0
2.378,-0.2903,3.0
-2.98,3.673,6.0
-0.1975,1.224,2.0
-1.497,-1.63,4.0
-2.386,-1.431,9.0
0.6235,-0.09004,8.0
2.88,0.2001,3.0
-1.215,-4.054,7.0
-2.461,-1.003,4.0
1.092,2.785,0.0
-2.941,-0.9974,4.0
-2.496,-3.694,7.0
0.7165,-0.3205,8.0
-3.79,-0.5023,4.0
-2.192,-1.438,9.0
0.3172,0.168,8.0
1.012,-4.835,9.0
-0.7899,-1.984,9.0
-2.194,-4.279,7.0
-0.1439,1.686,5.0
-2.727,-1.543,9.0
-0.4868,1.703,2.0
0.9282,0.2341,8.0
0.2221,1.03,2.0
-0.0511,1.16,2.0
1.136,4.005,0.0
-0.5218,1.596,2.0
-0.09759,1.317,2.0
3.706,0.4216,3.0
0.6647,-0.2335,8.0
-3.887,-0.3239,4.0
-2.121,3.443,6.0
0.9129,-0.0441,8.0
-4.428,0.1241,6.0
1.225,0.5236,8.0
-0.3557,1.145,2.0
-2.307,-0.7828,4.0
-4.031,2.132,6.0
-1.469,-4.29,7.0
-1.883,-1.405,9.0
2.994,0.09687,3.0
3.222,-0.2574,3.0
-1.992,-1.745,9.0
-2.574,-1.381,4.0
2.658,-0.6748,3.0
1.728,-5.447,1.0
-2.798,-1.335,4.0
-1.572,-0.2861,4.0
-3.987,-4.995,7.0
1.794,3.005,0.0
0.9681,-0.6435,5.0
-1.844,-1.751,9.0
-2.995,2.37,6.0
1.985,5.821,0.0
-3.508,-0.9943,4.0
-2.79,0.3353,4.0
-2.139,0.06052,4.0
-2.168,-0.4904,4.0
-3.743,3.068,6.0
1.85,-5.456,1.0
-0.09006,1.379,2.0
2.718,-0.6724,3.0
0.1537,0.8748,3.0
-0.7953,3.191,6.0
-1.974,-1.065,4.0
1.124,0.09717,5.0
-1.639,-1.703,9.0
-2.334,3.608,6.0
0.6005,-0.1583,8.0
1.018,-0.8804,5.0
-1.805,3.579,6.0
1.293,2.351,5.0
1.24,1.069,8.0
-3.159,3.392,6.0
-1.918,-1.135,4.0
2.883,-5.443,1.0
1.012,-0.08926,8.0
-1.503,2.966,6.0
1.377,0.7873,5.0
-0.3607,1.252,2.0
-0.01135,-0.7058,8.0
-2.699,-0.7859,4.0
1.937,0.5872,5.0
1.088,-0.5073,5.0
-1.792,-0.9781,4.0
-1.657,-4.244,7.0
-1.686,-1.748,7.0
0.8078,1.06,0.0
-2.158,-3.093,7.0
0.288,-0.01794,8.0
-0.2927,1.406,2.0
-1.205,0.8947,2.0
3.048,0.4174,3.0
-0.599,-3.388,7.0
1.063,3.569,0.0
2.052,-5.59,1.0
0.72,-0.4734,8.0
2.67,5.133,0.0
-2.967,-4.592,7.0
1.929,-5.954,1.0
-2.686,-2.241,9.0
0.4906,-0.4862,8.0
-2.938,-4.303,7.0
1.215,-0.1337,5.0
1.765,0.5859,5.0
-2.11,-1.714,9.0
3.579,-4.764,1.0
-3.225,-4.552,7.0
1.155,-1.086,5.0
-3.67,-0.8194,4.0
1.875,0.7657,9.0
2.106,-5.39,1.0
-0.08801,0.3574,2.0
0.3627,0.772,2.0
1.136,-4.88,1.0
-3.834,3.108,6.0
-4.03,2.505,6.0
-1.654,0.3138,7.0
3.141,-5.38,1.0
2.142,-4.905,1.0
-2.988,-0.989,4.0
2.492,4.93,0.0
-1.604,-4.49,7.0
-2.467,-1.032,4.0
-0.005722,1.133,2.0
-3.655,-1.198,4.0
0.8964,3.346,0.0
-2.789,2.151,6.0
-2.151,-0.4977,4.0
-1.792,-3.687,7.0
-1.736,3.118,6.0
-1.424,-1.981,9.0
1.204,0.03231,5.0
2.194,0.3046,3.0
-3.915,-1.285,4.0
-3.037,3.496,6.0
0.5166,-0.6965,5.0
1.711,4.838,0.0
2.318,-5.808,1.0
1.427,0.02668,8.0
0.3368,-0.03175,8.0
-0.378,1.533,2.0
0.452,0.5521,8.0
3.195,-0.2881,3.0
0.8523,-0.347,5.0
-1.804,-4.462,7.0
0.682,-0.3311,8.0
0.5282,2.839,0.0
0.5013,0.836,8.0
1.668,0.2126,5.0
-1.663,-4.337,7.0
2.776,-5.176,1.0
1.71,-5.046,1.0
0.9897,2.059,0.0
1.739,-5.498,1.0
3.565,0.2608,3.0
-1.54,-3.941,7.0
0.3868,-0.3269,8.0
0.943,-0.4449,5.0
-0.5603,3.819,0.0
-2.386,-4.017,7.0
1.853,-5.054,1.0
1.621,-5.453,1.0
1.007,4.034,0.0
1.732,-5.681,1.0
1.865,-5.502,1.0
-2.552,-1.405,4.0
1.076,-1.008,5.0
-0.1057,1.253,2.0
-1.926,-3.762,7.0
-3.723,2.479,6.0
-0.2843,0.8657,2.0
3.292,-0.3652,3.0
2.058,4.479,0.0
-0.6805,1.409,2.0
0.3523,0.8663,8.0
0.328,-1.361,5.0
-2.217,-1.046,9.0
-3.134,2.601,6.0
-1.732,-1.716,9.0
-2.05,-4.37,7.0
-0.6232,1.607,2.0
1.679,-5.319,1.0
2.772,-0.2477,3.0
-3.193,2.576,6.0
-2.992,0.5859,4.0
1.99,-5.468,1.0
0.9961,-0.06859,8.0
-0.5792,1.815,2.0
-2.615,-0.9971,4.0
1.812,3.507,0.0
1.278,0.5764,5.0
2.449,-5.279,1.0
2.024,3.991,0.0
0.8983,1.434,2.0
-1.041,1.744,2.0
-2.786,2.215,6.0
-3.472,-0.7779,4.0
-2.667,-0.2917,4.0
2.272,-0.5713,3.0
-1.871,-1.64,9.0
-1.627,2.294,6.0
2.316,-5.27,1.0
-3.099,3.16,6.0
1.383,0.6708,5.0
-2.35,-4.776,7.0
-1.784,-1.557,9.0
-0.2512,0.9353,2.0
0.8479,5.574,0.0
0.2436,1.288,2.0
-2.992,2.78,6.0
0.5982,2.899,0.0
2.051,-5.572,1.0
-2.218,-0.8852,4.0
2.784,-0.4234,3.0
0.1193,-1.66,5.0
-0.4177,1.361,2.0
0.2912,-0.3936,8.0
-0.1069,-0.05597,8.0
1.356,4.061,0.0
0.06774,-0.3504,8.0
0.4715,0.2143,8.0
-2.016,-1.835,9.0
1.23,2.969,0.0
-2.333,-1.79,9.0
-3.834,3.164,6.0
-1.216,-4.202,7.0
-2.765,3.781,6.0
2.837,-0.1024,3.0
-1.604,-1.591,9.0
2.345,-0.67,3.0
-1.243,-1.587,4.0
-2.219,-4.027,7.0
-2.68,-4.517,7.0
-0.8092,-4.689,7.0
-3.081,-0.9789,4.0
-1.432,-0.7884,9.0
0.2347,3.645,0.0
-2.274,2.023,6.0
-1.846,-1.123,4.0
0.7935,0.8454,8.0
-2.131,-0.9679,4.0
-0.04069,1.453,2.0
-2.815,-3.837,7.0
-0.3669,1.844,2.0
0.7651,-0.8341,8.0
3.521,-5.273,1.0
3.382,4.126,0.0
3.032,3.841,0.0
-0.7475,-3.95,7.0
0.2195,-0.1839,8.0
1.928,0.1072,3.0
1.568,0.00787,3.0
2.589,0.5754,3.0
1.57,-5.31,1.0
1.763,-0.5725,3.0
-1.504,-4.807,7.0
-1.149,2.906,6.0
1.783,-5.436,1.0
2.073,-0.5685,3.0
1.708,-5.42,1.0
-1.762,3.46,6.0
-1.896,0.7936,6.0
0.8358,-0.4342,5.0
-0.6457,-1.061,7.0
-3.651,-0.9701,4.0
-1.434,-4.961,7.0
1.403,-0.07835,5.0
-1.455,-0.239,9.0
1.043,0.4739,5.0
0.4704,0.06077,8.0
-2.102,-1.241,4.0
-2.681,-1.573,9.0
-1.198,-2.188,9.0
1.693,-4.818,1.0
-1.433,1.999,6.0
0.08492,-0.591,5.0
2.354,2.894,0.0
1.667,-5.497,1.0
1.75,0.2782,3.0
-0.1609,-0.2884,7.0
2.387,4.311,0.0
0.6543,-1.485,3.0
-3.518,-1.043,4.0
0.09094,-0.2331,8.0
-0.01184,0.9042,2.0
0.5175,0.4167,2.0
2.324,3.041,0.0
-0.8174,1.745,2.0
1.422,0.294,5.0
1.508,-5.234,1.0
0.4819,-0.06112,5.0
1.616,-5.427,1.0
-2.232,1.694,4.0
0.4273,-0.2063,8.0
0.3311,0.6974,8.0
-3.119,-1.491,9.0
1.578,-5.239,1.0
-0.03185,0.3967,2.0
1.647,-5.371,1.0
1.871,-0.1482,3.0
1.806,0.01585,5.0
1.713,-5.185,1.0
2.438,3.694,0.0
-2.155,-1.536,9.0
-3.236,-0.4908,4.0
-2.539,-0.8513,4.0
0.9915,-0.1551,8.0
3.36,0.1607,3.0
0.4579,-1.428,2.0
1.147,-0.186,5.0
-2.078,-1.891,9.0
-1.364,-3.084,7.0
-2.122,3.401,6.0
-1.466,3.295,6.0
-0.3902,1.343,2.0
1.747,4.483,0.0
0.9028,4.263,0.0
1.504,3.541,0.0
-0.03312,-0.486,5.0
0.2612,-0.5524,8.0
0.5417,-1.604,7.0
2.647,-5.415,1.0
1.652,0.1603,5.0
0.5673,1.127,2.0
2.75,0.219,3.0
0.6811,0.174,8.0
0.8945,-0.5653,5.0
2.215,-5.4,1.0
0.8563,-0.305,8.0
-0.8676,1.666,2.0
0.874,2.553,0.0
-4.212,-0.5584,4.0
-1.424,-0.6433,9.0
-3.637,-0.4384,9.0
-3.844,2.152,6.0
-0.1153,1.917,2.0
2.202,-0.4049,3.0
2.494,-0.1584,3.0
0.5293,-0.2468,5.0
-2.787,2.344,6.0
-3.602,-0.9504,4.0
0.7283,0.3138,8.0
1.866,3.524,0.0
-1.043,-1.588,9.0
-0.635,0.8328,2.0
0.3669,-0.7242,8.0
1.777,0.2446,3.0
-2.466,2.713,6.0
-2.425,-2.528,7.0
1.031,-0.2461,5.0
-0.7073,-2.874,7.0
0.1097,0.9939,2.0
-2.001,-0.7848,9.0
-4.082,-0.6051,4.0
-1.994,-1.4,9.0
2.222,-5.849,1.0
-0.6462,1.428,2.0
0.6819,-0.4286,8.0
-1.317,1.757,6.0
0.8749,2.523,0.0
-0.9002,-2.764,7.0
3.127,4.005,0.0
-2.846,-0.7783,9.0
1.667,-4.676,1.0
2.909,-5.02,1.0
0.9573,2.397,6.0
-3.149,-4.105,7.0
1.299,0.9751,5.0
-1.899,-1.695,9.0
-1.686,-1.93,9.0
2.857,-5.3,1.0
-1.878,-0.9172,9.0
1.611,0.4608,5.0
-2.006,-1.514,9.0
0.2617,0.8744,2.0
0.5066,0.6328,5.0
1.41,3.639,0.0
-3.125,-0.9674,4.0
1.599,-5.379,1.0
2.046,4.416,0.0
0.5791,-0.4852,8.0
-1.991,-1.371,9.0
1.985,4.617,0.0
0.6893,-0.2384,8.0
-2.086,-1.575,9.0
0.3425,-0.6236,8.0
-1.339,-1.485,9.0
-3.573,-0.1431,4.0
0.7362,1.239,2.0
1.193,-0.1767,5.0
-1.775,-4.445,7.0
-1.686,-0.4185,9.0
0.4439,-0.443,8.0
-2.429,-1.168,9.0
0.9037,-0.2822,8.0
2.602,4.877,0.0
-2.378,-1.552,9.0
-2.958,-1.718,9.0
-3.178,2.86,6.0
0.8154,-0.195,8.0
-2.82,-1.365,9.0
-1.783,-1.829,9.0
1.02,-0.8797,5.0
-1.155,-2.011,9.0
0.4963,-0.2487,8.0
-0.7255,1.405,5.0
2.353,-5.67,1.0
1.076,3.663,0.0
2.529,-0.5946,3.0
1.854,-0.1823,3.0
1.385,-0.03791,5.0
-0.7672,1.522,2.0
1.943,-5.326,1.0
-3.203,2.111,6.0
1.85,-0.6662,5.0
0.8057,3.855,0.0
-0.1194,1.266,2.0
0.631,-0.5367,8.0
1.571,-0.2667,1.0
1.217,-0.6505,5.0
-2.005,3.834,6.0
0.04645,1.032,2.0
3.239,0.08246,3.0
1.173,5.068,0.0
-0.7781,1.461,2.0
-0.7671,1.787,2.0
-2.084,2.414,6.0
-2.47,-1.249,4.0
3.296,-0.2712,3.0
1.396,0.09968,5.0
0.947,-0.4256,5.0
1.733,-5.492,1.0
-3.629,-4.674,7.0
-0.494,1.498,2.0
2.191,-4.468,1.0
-2.475,3.148,6.0
-2.086,-1.077,9.0
3.743,-4.738,1.0
-1.429,-1.807,9.0
-2.284,-1.669,9.0
1.698,0.3033,5.0
1.651,0.4298,5.0
1.868,-5.239,1.0
-2.299,3.459,6.0
-0.1918,1.709,2.0
-0.4726,1.358,2.0
0.6096,-0.3444,8.0
-2.93,3.115,6.0
-2.523,-5.031,7.0
1.653,-5.33,1.0
-2.314,-1.285,4.0
-1.709,2.411,6.0
2.234,3.987,0.0
-1.575,1.584,4.0
1.274,3.194,0.0
2.357,0.1284,3.0
2.56,0.3391,3.0
-0.2905,1.308,2.0
0.4188,0.2274,2.0
3.537,-0.3342,3.0
-2.723,2.243,6.0
0.8983,0.02038,8.0
-1.983,-1.674,9.0
-0.01295,0.3078,8.0
1.61,-0.2607,5.0
2.237,-0.1585,3.0
-0.1774,-0.8148,8.0
1.291,-0.321,5.0
-3.929,-1.314,4.0
1.141,0.2786,5.0
-0.3774,1.588,2.0
1.075,4.137,0.0
0.7971,-0.7328,5.0
-1.695,3.617,6.0
0.9014,0.8263,3.0
-0.4564,1.526,2.0
0.2564,-0.05635,8.0
2.445,0.8073,3.0
-2.955,-0.9594,9.0
-1.285,-1.655,9.0
2.126,0.4894,5.0
-1.851,-4.279,7.0
-1.216,-1.49,9.0
-2.538,-0.1506,4.0
-2.087,3.553,6.0
-2.497,-4.381,7.0
1.971,-5.423,1.0
2.106,0.5506,3.0
0.08192,-3.773,7.0
2.263,-0.1871,3.0
-2.596,4.461,6.0
-2.656,3.297,6.0
2.326,4.966,0.0
-2.559,-1.478,9.0
2.545,3.88,0.0
3.289,-5.149,1.0
-0.58,-2.028,9.0
-2.282,-1.233,9.0
-0.2071,0.7703,2.0
0.6749,-0.1655,8.0
0.2756,0.02306,8.0
-0.06938,3.94,0.0
2.3,-5.692,1.0
-2.463,2.881,6.0
-1.753,-1.741,9.0
-1.881,-4.447,7.0
0.489,0.06145,5.0
2.095,0.09623,3.0
-3.819,-1.027,4.0
-2.437,-4.222,7.0
-2.869,-0.3209,4.0
-2.888,-1.816,9.0
-1.801,-0.2953,9.0
-2.452,-1.29,4.0
1.035,-0.3215,3.0
-2.134,4.089,6.0
2.347,0.4108,3.0
1.763,-5.382,1.0
2.153,-5.111,1.0
-0.9424,-1.067,7.0
-3.899,2.938,6.0
-1.734,-1.49,9.0
1.899,-5.383,1.0
1.114,-0.07293,8.0
-3.43,-0.538,4.0
2.01,-7.216,1.0
1.703,-5.158,1.0
-0.5246,-1.079,9.0
-1.381,-2.032,9.0
-1.5,-1.676,4.0
2.823,0.7129,3.0
-2.418,3.341,6.0
0.5424,-0.5844,8.0
2.194,-5.235,1.0
-2.943,3.698,6.0
2.84,4.596,0.0
-2.299,-1.235,4.0
1.545,-5.22,1.0
3.334,-0.09019,3.0
-1.223,-3.725,7.0
-2.475,-4.207,7.0
-2.095,-1.007,4.0
-1.705,-1.909,9.0
1.062,0.1106,5.0
2.716,-5.124,1.0
2.694,4.365,0.0
2.015,3.919,0.0
1.713,-5.071,1.0
1.865,-5.395,1.0
-1.93,3.102,6.0
0.07779,1.373,2.0
2.419,-5.419,1.0
-2.336,-1.677,9.0
0.7331,0.04727,8.0
-3.991,-0.8352,4.0
2.841,4.283,0.0
2.668,0.781,3.0
-2.619,2.223,6.0
-2.918,-0.5544,4.0
-1.394,-1.471,9.0
1.815,3.074,0.0
-2.224,-4.889,7.0
2.151,-5.325,1.0
-3.653,2.324,6.0
1.867,0.3695,5.0
-2.032,-2.881,7.0
1.736,0.1807,5.0
-0.2127,1.47,2.0
-0.1853,-1.475,5.0
1.53,-5.27,1.0
0.8268,-0.268,8.0
0.9839,0.86,5.0
-3.285,-0.5687,4.0
-1.719,-4.388,7.0
0.5359,3.848,0.0
-0.9037,2.33,6.0
-1.533,-4.47,7.0
-1.369,-0.1818,0.0
-0.4249,1.409,2.0
1.237,-0.0002272,5.0
1.577,0.4819,8.0
1.67,-5.243,1.0
2.411,4.225,0.0
-2.309,-1.959,4.0
1.266,-0.5728,5.0
-2.508,-4.559,7.0
1.56,-5.372,1.0
1.29,1.735,8.0
0.0208,0.2559,5.0
1.894,-6.346,1.0
-0.2884,-0.6195,9.0
2.412,3.27,0.0
1.414,3.305,0.0
-1.536,3.386,6.0
2.6,3.432,0.0
-2.389,-4.563,7.0
2.158,-0.8794,3.0
1.695,-5.371,1.0
0.1911,0.4969,8.0
2.197,0.4861,3.0
-2.92,-1.438,9.0
-2.004,-4.407,7.0
1.611,3.323,0.0
1.705,4.63,0.0
0.5395,-0.6389,8.0
