x,y,label
-0.5488,-0.3415,2.0
-0.08266,-0.2092,3.0
0.9106,0.5631,4.0
-0.2232,-0.329,5.0
-0.2251,-1.324,6.0
1.266,1.559,7.0
-0.1617,-0.06615,8.0
0.828,1.055,9.0
-2.251,-2.237,0.0
1.329,-1.626,1.0
-0.314,-0.3633,2.0
-0.07144,-0.2986,3.0
0.8296,0.8732,4.0
0.2338,-1.11,5.0
-0.174,-0.9758,6.0
1.116,0.4971,7.0
-0.03241,-0.3656,8.0
1.519,0.4775,9.0
-2.235,-2.51,0.0
1.695,-1.231,1.0
-0.4881,-0.2506,2.0
-0.09368,-0.2694,3.0
0.8029,0.1808,4.0
0.3512,-0.536,5.0
-0.2177,-1.262,6.0
1.394,0.9608,7.0
0.02806,-0.01796,8.0
1.414,0.5145,9.0
-2.325,-3.207,0.0
-2.147,-2.175,0.0
1.516,0.557,7.0
-0.468,-0.3465,2.0
-0.9197,-1.221,6.0
0.2341,-0.8795,5.0
0.4117,-0.7387,5.0
-0.1315,-0.3175,3.0
1.252,0.6854,7.0
0.07727,-0.03837,8.0
-0.333,-1.834,6.0
-0.4458,-1.623,6.0
-0.7714,-1.524,6.0
0.113,-1.776,6.0
0.7901,0.561,4.0
-0.1411,-0.1606,3.0
0.234,0.208,8.0
-0.01891,0.08521,8.0
-0.1453,-0.1256,3.0
-1.606,-1.661,0.0
1.266,-1.784,1.0
1.03,0.6427,9.0
-0.8336,-1.207,0.0
-0.1475,-0.1501,5.0
0.986,0.1674,4.0
1.451,-1.235,1.0
1.45,0.5507,9.0
0.9887,-1.883,1.0
-0.6536,-0.4971,2.0
1.097,0.959,7.0
-2.214,-1.841,0.0
1.306,-1.978,1.0
-0.1325,-0.3311,3.0
0.05184,0.2953,8.0
-0.6446,-0.3567,2.0
0.918,1.138,9.0
-0.5496,-0.6582,2.0
1.59,0.7281,7.0
0.7773,-0.8115,4.0
-0.5856,-0.2496,2.0
-0.6147,-1.529,6.0
0.2633,-0.806,5.0
0.2945,-0.692,5.0
0.6565,0.6356,9.0
0.751,0.6682,9.0
1.002,-1.817,1.0
1.24,-1.648,1.0
0.4171,-0.6998,5.0
1.557,1.004,7.0
-0.3807,-2.252,6.0
-0.06679,0.1162,8.0
-0.2372,-0.3363,2.0
1.476,0.2691,9.0
0.5729,0.9262,4.0
-0.1009,-0.07409,3.0
1.867,-1.539,1.0
0.6196,1.19,9.0
-2.378,-1.832,0.0
1.282,1.186,9.0
-0.0526,0.0115,3.0
-0.8966,-1.446,6.0
-0.1337,0.1663,8.0
1.576,1.735,7.0
-1.981,-2.488,0.0
1.284,-1.898,1.0
-2.173,-1.869,0.0
0.1041,-0.2455,5.0
-0.00106,-0.09549,8.0
-0.4259,-0.2634,2.0
1.765,0.9637,7.0
1.439,0.4795,7.0
-2.16,-0.6165,0.0
1.827,-0.2064,1.0
-0.6298,-0.1345,2.0
-0.5455,0.6337,3.0
-0.2515,2.067,4.0
-0.3959,0.2871,5.0
-1.393,-0.1536,6.0
1.544,2.515,7.0
0.1606,0.3758,8.0
0.112,1.706,9.0
-3.393,-0.2397,0.0
2.585,-0.5596,1.0
-0.5838,0.325,2.0
-0.2751,0.7434,3.0
-0.7887,2.513,4.0
-0.383,0.3082,5.0
-0.02459,0.292,8.0
-0.267,1.988,9.0
-2.333,-0.541,0.0
2.629,-0.8395,1.0
-0.8812,-0.008624,2.0
-0.4496,0.8601,3.0
-0.5611,2.505,4.0
-0.5625,0.472,5.0
-0.5507,-2.606,6.0
1.042,2.531,7.0
0.2584,0.1854,8.0
0.3879,1.459,9.0
-0.5044,-0.5657,2.0
3.514,-0.8862,1.0
-0.5596,0.02731,2.0
2.454,-0.2858,1.0
-0.4465,0.4277,3.0
0.09843,1.553,9.0
0.09721,1.303,9.0
0.6679,0.2481,8.0
-0.7234,-0.02999,5.0
-0.2771,0.2456,3.0
1.783,1.926,7.0
-1.672,-1.61,0.0
2.363,1.24,7.0
1.945,0.8068,7.0
-0.1009,0.2044,5.0
1.698,1.623,7.0
0.261,0.9602,9.0
0.4241,1.361,9.0
-0.519,2.102,4.0
2.69,1.286,7.0
-2.509,-0.9657,0.0
-0.4609,0.6271,3.0
-0.2245,1.559,4.0
3.022,-0.9451,1.0
-0.4326,0.5023,5.0
0.008906,0.3599,8.0
2.311,-1.242,1.0
0.3978,1.378,4.0
0.1029,0.3015,8.0
-0.8594,2.825,4.0
2.628,-1.27,1.0
0.1792,0.4071,8.0
-1.631,0.2997,6.0
-1.283,-0.2343,6.0
-0.05157,1.592,4.0
-0.3357,-3.258,6.0
-1.045,0.1577,0.0
-0.4751,0.6257,5.0
-0.03149,0.5707,5.0
-0.2068,0.2799,3.0
0.1745,0.2151,3.0
-0.1341,0.3437,5.0
1.085,2.131,7.0
-0.5036,-0.3796,2.0
-0.4546,0.6375,5.0
0.2174,1.376,9.0
-1.207,-0.3429,6.0
0.8747,0.8572,9.0
-0.4784,-0.2038,2.0
-1.194,-0.348,6.0
-0.6473,-0.3337,2.0
2.767,-0.7873,1.0
-0.2941,-0.459,2.0
-2.34,-0.5059,0.0
-0.1203,0.3849,8.0
-0.2773,0.6208,3.0
-0.3565,0.4309,8.0
1.666,-0.1477,3.0
-3.042,-0.2374,0.0
-0.3014,0.6941,8.0
-0.007599,3.861,7.0
-0.1467,1.906,4.0
0.4168,1.237,9.0
-0.3781,0.4664,5.0
-2.841,-0.6565,0.0
0.3798,1.776,9.0
2.485,1.901,7.0
-2.292,-0.5182,0.0
-2.118,-0.7102,0.0
0.2133,1.6,4.0
-1.52,0.1976,6.0
-2.094,-0.7969,0.0
0.534,1.511,9.0
2.244,-2.18,1.0
-1.615,0.43,6.0
-0.6,-0.1469,2.0
-0.3221,3.547,7.0
-1.366,0.3375,6.0
-0.209,0.5565,8.0
-0.2672,0.524,3.0
-0.2175,0.2716,5.0
-0.5452,-0.3665,2.0
2.513,-0.9749,1.0
0.1129,0.5214,8.0
-0.3812,0.461,3.0
-0.3094,0.6572,8.0
-1.59,0.1881,6.0
2.417,-1.592,1.0
-3.349,-0.1429,0.0
-0.5039,-0.4693,2.0
2.436,-1.049,1.0
0.1536,1.302,4.0
-1.565,-1.417,0.0
1.307,-0.9565,1.0
-0.3703,-0.4852,2.0
-0.2042,-0.2298,3.0
0.9971,0.483,4.0
0.2753,0.101,5.0
-0.9497,-0.9029,6.0
1.551,1.455,7.0
0.03836,0.01104,8.0
1.128,0.2757,9.0
-3.128,-1.373,0.0
1.126,-1.228,1.0
-0.6279,-0.4983,2.0
-0.2028,-0.08208,3.0
0.8529,1.038,4.0
0.04623,-0.2043,5.0
-0.7582,-1.153,6.0
2.085,1.471,7.0
-0.1449,0.3518,8.0
0.5375,0.5394,9.0
-1.881,-1.385,0.0
1.185,-1.456,1.0
-0.5076,-0.6325,2.0
-0.2375,-0.2665,3.0
0.8042,0.567,4.0
0.1938,-0.4206,5.0
-1.11,-0.7228,6.0
1.535,1.19,7.0
0.0669,0.1292,8.0
1.303,0.4745,9.0
0.5521,0.828,7.0
-1.068,-0.782,6.0
0.7474,0.8105,4.0
1.281,1.36,7.0
-1.083,-0.7116,6.0
-0.4425,-0.6274,2.0
-0.1627,-0.07739,3.0
1.073,0.631,4.0
0.2726,0.164,8.0
1.496,1.648,7.0
-0.03903,0.2249,8.0
-0.343,-2.154,6.0
0.9913,0.9385,9.0
0.01959,0.2374,8.0
-0.2818,-0.1825,3.0
-0.5614,-0.5008,2.0
-0.6525,-0.4271,2.0
-0.06917,0.3814,8.0
0.8071,0.9291,4.0
0.002837,0.1815,8.0
-0.3084,-0.148,5.0
-0.9578,-0.8406,6.0
-0.2738,-0.4199,5.0
-2.931,-1.271,0.0
-0.6939,-0.2999,2.0
-2.457,-1.45,0.0
1.198,-0.7854,1.0
1.278,-1.544,1.0
-0.6992,-0.3614,2.0
0.9658,1.71,9.0
-1.111,-0.5228,6.0
-0.1893,0.3352,8.0
-0.528,-0.3374,2.0
1.313,-0.9829,1.0
-2.123,-1.474,0.0
-1.206,-0.349,6.0
0.2021,-0.04126,5.0
-0.6481,-0.537,2.0
0.5885,1.19,9.0
1.543,1.226,7.0
-0.2964,-0.4782,5.0
-0.1594,-0.2687,3.0
1.276,0.753,9.0
-0.5731,-0.2032,3.0
1.138,2.165,7.0
1.292,-1.234,1.0
-0.456,0.1198,8.0
-0.3665,-0.1107,3.0
0.08045,0.3139,8.0
0.9797,-1.192,1.0
1.03,0.9216,9.0
0.3934,-0.654,5.0
0.08629,-0.5854,5.0
-2.403,-0.9568,0.0
1.164,-1.122,1.0
0.9864,-0.5656,1.0
1.349,0.6431,9.0
-0.0564,0.2801,8.0
-0.6373,-0.467,2.0
-1.041,-0.7528,6.0
-2.414,-1.372,0.0
0.6429,0.5071,4.0
0.4338,-0.4257,5.0
-1.791,-1.403,0.0
-0.4878,-0.3953,3.0
-0.07317,-0.1418,1.0
-0.5458,0.1476,8.0
-1.246,-0.2767,6.0
1.589,1.467,7.0
0.5725,-0.5739,5.0
0.8835,1.617,9.0
0.7105,1.226,9.0
-0.2554,-0.2496,3.0
-2.269,-0.4974,0.0
-0.3874,-0.135,3.0
1.352,-1.511,1.0
0.6521,1.043,4.0
0.6182,1.075,4.0
-2.839,-1.243,0.0
0.6754,0.8549,4.0
1.774,0.3254,9.0
-1.966,-0.9775,0.0
1.055,-0.7002,1.0
-0.7099,-0.7219,2.0
-0.4658,0.03989,3.0
0.3206,-0.4939,5.0
-1.121,-0.5101,6.0
0.9981,1.549,7.0
0.4413,0.05098,8.0
-2.446,-1.833,0.0
0.7122,-1.171,1.0
-0.8351,-0.1245,2.0
-0.4008,-1.807,3.0
-0.1202,-0.5285,5.0
-1.915,-0.9886,6.0
1.443,1.333,7.0
0.1734,0.1068,8.0
0.586,0.7968,9.0
-3.159,-1.766,0.0
0.6445,-1.1,1.0
-1.036,0.8076,2.0
-0.4508,-0.5987,3.0
0.7272,-0.4983,5.0
-1.551,-1.035,6.0
1.267,0.9462,7.0
-0.08812,-0.4131,8.0
1.003,0.4286,9.0
0.4244,1.07,9.0
1.122,1.262,7.0
-2.23,-1.576,0.0
0.7232,0.8672,9.0
-3.027,-1.794,0.0
0.8334,-1.383,1.0
0.3571,-0.6889,5.0
-0.05433,-0.08866,8.0
0.2959,-0.05459,8.0
-2.418,-1.642,0.0
0.8681,0.604,9.0
-0.2212,-0.5673,3.0
-1.529,1.075,2.0
1.227,0.6304,7.0
0.2815,-0.04716,8.0
0.9032,0.7588,4.0
-0.4457,-1.369,6.0
1.197,-1.772,1.0
-2.358,-1.984,0.0
0.7414,0.6979,4.0
0.6909,0.8716,9.0
0.5672,1.412,4.0
-1.046,1.699,2.0
-1.992,-1.503,0.0
0.7593,-0.8129,5.0
-2.479,-1.388,0.0
1.165,-1.539,1.0
-1.06,-0.9977,6.0
0.9472,0.9259,9.0
-0.1736,-0.3053,3.0
-1.328,0.2446,2.0
0.6953,0.9288,9.0
1.058,-1.189,1.0
-0.8646,-0.5922,6.0
-1.942,-1.164,0.0
0.9051,-0.7754,1.0
0.8041,-1.204,1.0
0.4264,0.1162,8.0
1.046,0.4958,7.0
1.047,0.7924,7.0
-1.027,-0.8605,6.0
-0.4667,-0.3765,3.0
-0.9795,-0.8954,6.0
-1.857,-1.32,0.0
1.454,0.9982,7.0
-0.5618,-0.6418,2.0
0.6859,0.5926,4.0
0.7292,-1.348,1.0
1.19,0.578,7.0
-2.218,-1.549,0.0
-0.9688,-0.7276,6.0
1.163,0.6039,7.0
0.7561,-1.2,1.0
-0.7442,-0.6117,2.0
0.6066,-0.5064,5.0
0.3004,0.06696,8.0
0.8012,-1.299,1.0
0.08422,-0.3312,8.0
-0.7106,-0.8761,2.0
0.2113,-0.1817,8.0
1.272,0.8315,7.0
-0.8488,-0.8043,6.0
0.386,0.0866,8.0
1.142,0.4379,7.0
0.5634,-0.8492,1.0
-0.4456,-0.515,6.0
-0.9317,-0.5266,2.0
0.7663,1.103,9.0
-0.295,-0.2189,3.0
-3.063,-1.766,0.0
1.676,-0.9028,1.0
-0.7234,-0.2529,2.0
-0.2186,0.3142,3.0
0.5664,0.9922,4.0
0.1032,-0.00518,5.0
-1.067,-0.788,6.0
2.462,1.81,7.0
0.4713,0.1492,8.0
1.557,0.8897,9.0
-2.651,0.1369,0.0
1.447,-1.364,1.0
-0.8813,-0.8362,2.0
-0.5304,0.008489,3.0
0.6761,1.079,4.0
0.2374,0.1951,5.0
-0.8973,-1.162,6.0
2.084,1.78,7.0
0.1231,0.5885,8.0
0.4866,1.771,9.0
-3.249,-1.379,0.0
1.402,-1.346,1.0
-0.7165,-0.6696,2.0
-0.5068,0.1958,3.0
0.8746,0.5733,4.0
0.2761,-0.2902,5.0
-1.239,-0.3589,6.0
1.92,1.281,7.0
0.3401,0.2235,8.0
0.6792,1.948,9.0
0.2179,0.3769,8.0
0.2783,1.285,9.0
-0.124,0.1488,5.0
1.87,1.294,7.0
-2.928,-1.27,0.0
-0.3396,0.01025,3.0
1.738,-1.67,1.0
-0.3543,-1.645,6.0
0.8553,0.2277,8.0
0.7121,0.8441,4.0
1.504,-1.569,1.0
0.4567,-0.472,5.0
-1.138,-0.6117,6.0
0.7545,0.7877,4.0
-0.7976,-0.2233,2.0
1.076,0.8329,7.0
0.4125,0.2179,8.0
1.669,-0.9959,1.0
-0.4204,0.07392,3.0
0.3454,0.7056,4.0
-0.4146,0.195,3.0
0.8203,0.6019,4.0
1.496,0.9091,7.0
-0.847,-0.3994,2.0
-2.284,-1.295,0.0
0.1636,-0.4734,5.0
-2.133,-1.473,0.0
1.084,-0.8268,1.0
1.17,0.6677,9.0
-0.903,-0.1046,2.0
-0.4295,0.2068,3.0
-0.6327,-0.5396,2.0
-0.4036,0.1099,3.0
0.4206,-0.5377,5.0
0.3967,-0.5234,5.0
1.248,0.7714,7.0
0.4581,0.1141,8.0
-0.1209,0.474,4.0
0.4688,1.309,9.0
1.209,1.118,9.0
1.209,0.3218,7.0
0.5524,-0.5142,1.0
2.02,-2.014,1.0
0.9765,1.456,9.0
-2.167,-1.583,0.0
1.089,0.5776,7.0
0.2924,0.2769,8.0
-0.4818,0.06187,3.0
0.743,0.8598,4.0
0.3741,0.04261,8.0
-1.45,0.1803,6.0
-0.4307,0.1472,3.0
0.4001,0.1606,8.0
-1.818,-1.397,0.0
0.8818,1.627,9.0
-1.181,-0.691,6.0
-0.7015,-0.07467,2.0
0.5228,0.02539,1.0
-2.382,-1.212,0.0
1.327,-1.125,1.0
-2.367,-1.686,0.0
-0.9114,-1.083,6.0
-0.8432,-0.5901,2.0
-0.3826,0.008619,3.0
0.1745,0.3052,8.0
0.5493,1.393,9.0
-1.888,-1.448,0.0
1.427,0.9063,7.0
-1.496,0.6043,2.0
-0.5096,0.4143,3.0
0.5452,1.113,4.0
0.007994,0.07244,5.0
0.09203,-0.1022,5.0
-0.9136,-0.3698,2.0
0.5208,0.3195,8.0
0.2334,0.09676,5.0
0.7304,0.6071,4.0
-1.172,-0.4869,6.0
-0.8766,-1.339,6.0
-0.6968,-1.889,6.0
1.281,0.7648,7.0
2.001,0.4721,9.0
1.238,-1.434,1.0
0.7008,0.163,8.0
-0.5126,-0.781,2.0
1.854,-0.8051,1.0
-0.01395,0.1211,5.0
-0.3841,-0.3567,3.0
0.537,1.036,4.0
1.714,1.163,7.0
0.8171,1.653,9.0
0.6363,0.7372,4.0
-1.911,-1.368,0.0
-3.752,-1.305,0.0
-3.259,-0.9243,0.0
1.921,-0.7005,1.0
-0.7709,-0.1762,2.0
-0.2034,-0.07616,3.0
0.1833,0.7793,4.0
0.3683,-0.1221,5.0
-0.194,-1.509,6.0
1.095,0.3438,7.0
0.1818,0.2663,8.0
1.13,0.6707,9.0
-2.944,-0.9296,0.0
1.792,-0.6529,1.0
-0.6892,-0.1478,2.0
-0.2783,0.01711,3.0
0.3224,0.847,4.0
0.05492,-0.0649,5.0
-0.6825,-1.637,6.0
1.726,1.174,7.0
0.1567,0.1644,8.0
2.006,0.3204,9.0
-2.129,-1.094,0.0
1.975,-0.6237,1.0
-0.6772,-0.08686,2.0
-0.3699,0.04282,3.0
-0.2549,0.319,4.0
0.07477,0.1111,5.0
-0.4786,-2.546,6.0
0.298,1.486,9.0
-1.826,-1.073,0.0
1.836,-0.8584,1.0
-0.06543,0.1149,3.0
1.833,-0.7898,1.0
0.2739,-0.06283,5.0
1.692,-0.7992,1.0
-0.4174,0.2943,2.0
0.2122,0.7328,4.0
0.3853,1.096,9.0
0.1664,0.07344,2.0
0.2138,0.3278,4.0
-0.4268,-1.555,6.0
-0.2164,0.279,8.0
-2.547,-1.764,0.0
2.148,-1.545,1.0
1.8,-0.9275,1.0
0.3636,1.019,9.0
-0.3601,0.002933,2.0
-0.1778,-1.689,6.0
-0.1491,-0.8282,6.0
0.2721,0.04627,8.0
1.278,0.1731,7.0
0.09174,0.599,4.0
-0.6503,-0.2523,2.0
0.4922,1.004,9.0
2.329,0.7031,7.0
-2.859,-1.507,0.0
-0.516,-0.153,2.0
1.952,-1.133,1.0
-2.61,-1.587,0.0
-0.376,0.3138,3.0
-0.7093,-0.3533,6.0
-3.339,-1.157,0.0
1.218,-1.917,1.0
-1.513,0.4975,2.0
0.08391,-0.08015,3.0
0.5842,0.6112,4.0
0.5144,-0.4333,5.0
-0.7073,-0.7901,6.0
2.001,1.582,7.0
-0.05931,0.1509,8.0
0.6981,1.227,9.0
-2.998,-1.087,0.0
0.768,-1.852,1.0
-0.7166,-0.2604,2.0
-0.1827,0.02383,3.0
0.8873,0.9571,4.0
0.5321,-0.5181,5.0
-1.009,-0.8336,6.0
2.533,1.385,7.0
0.06756,0.2604,8.0
0.8261,1.408,9.0
-2.903,-1.843,0.0
1.212,-1.491,1.0
-0.6403,-0.5721,2.0
-0.3284,0.0767,3.0
0.8745,0.5386,4.0
0.2691,-0.6412,5.0
-0.369,-0.6637,6.0
1.279,0.6695,7.0
0.483,-0.1314,8.0
1.823,0.5153,9.0
0.6608,0.1285,8.0
-1.075,-0.7673,6.0
0.3438,-0.03846,5.0
0.7359,1.494,9.0
1.522,0.4646,7.0
-3.237,-1.477,0.0
-0.8842,-0.2238,2.0
-0.2133,0.2117,3.0
0.8061,0.8968,4.0
0.08318,0.2164,3.0
0.4975,0.1207,8.0
0.39,-0.5678,5.0
1.585,-2.266,1.0
0.03881,-0.4935,5.0
-0.6789,-0.4223,2.0
-0.3416,0.05456,3.0
-2.404,-1.406,0.0
0.8719,-1.417,1.0
-1.546,0.9766,2.0
1.428,-2.005,1.0
-0.2257,0.1764,3.0
-1.217,0.6535,2.0
-1.216,-0.6879,6.0
0.6473,-0.5644,5.0
-0.1603,-0.005116,3.0
-2.469,-1.524,0.0
1.303,0.7453,7.0
-0.6053,-0.5259,2.0
1.973,0.9404,7.0
0.6685,0.6384,4.0
-1.018,-0.9421,6.0
0.9344,0.4433,4.0
-2.766,-1.321,0.0
0.3159,-0.4113,5.0
1.067,0.6193,9.0
0.3296,0.22,9.0
0.4688,-0.4284,8.0
0.8939,0.4933,9.0
-0.1004,0.04901,5.0
-0.08585,0.2479,3.0
1.228,-1.673,1.0
1.731,1.436,7.0
0.7988,0.7418,4.0
1.696,1.048,7.0
-0.6284,-1.273,6.0
0.04767,-0.1839,5.0
0.949,0.8074,4.0
-2.102,-1.753,0.0
-2.995,-0.5469,0.0
-1.959,-0.4258,6.0
-0.771,-0.8153,6.0
-0.9701,1.326,2.0
-2.232,-1.832,0.0
-0.8683,-1.025,6.0
-0.09853,-0.2254,3.0
1.629,0.951,7.0
1.467,1.518,7.0
0.8086,0.8224,4.0
0.05165,1.301,4.0
-0.1787,-0.1617,3.0
0.9556,1.114,9.0
-0.4927,-0.6582,2.0
0.5925,-0.1258,8.0
-0.01005,1.569,9.0
-1.101,-0.746,6.0
-2.23,-0.8144,0.0
-0.4581,1.955,9.0
0.1481,-0.08417,5.0
-0.1702,0.106,3.0
0.1178,-0.07841,8.0
0.1276,0.2465,8.0
1.98,0.7103,7.0
1.413,-1.817,1.0
0.7561,0.6924,4.0
-3.058,-1.595,0.0
0.7829,0.7718,4.0
0.3333,-0.01966,8.0
0.3051,-0.07871,5.0
-0.8119,0.03444,2.0
-0.2882,0.1525,3.0
1.105,0.7997,9.0
-1.822,-1.547,0.0
0.8788,-1.524,1.0
0.9653,0.8752,9.0
0.8278,-1.583,1.0
0.4701,-0.5856,5.0
1.027,-1.547,1.0
1.973,1.125,7.0
0.5864,0.7405,4.0
0.606,-0.1474,8.0
-0.8503,-1.13,6.0
-0.5442,-0.6062,2.0
1.287,-1.621,1.0
-0.3793,-1.454,6.0
0.5689,0.07582,8.0
0.4181,-0.0946,8.0
-1.791,-1.368,0.0
0.5795,-1.099,1.0
-0.7689,-0.8363,2.0
-0.5777,0.622,3.0
1.025,0.7991,4.0
2.13,1.634,7.0
0.5301,-0.01746,8.0
1.062,0.9577,9.0
-3.024,-1.123,0.0
1.282,-1.749,1.0
-0.2745,1.158,2.0
-0.3484,0.1502,3.0
0.7102,0.4356,4.0
-0.4809,-1.072,6.0
1.715,1.05,7.0
0.5501,-0.01643,8.0
0.6699,1.197,9.0
-1.942,-0.4495,0.0
1.197,-1.95,1.0
-0.8377,-0.3859,2.0
-0.2439,0.1408,3.0
0.8205,0.7566,4.0
1.953,1.68,7.0
0.352,0.1986,8.0
0.9225,1.243,9.0
0.7721,-1.365,1.0
0.8609,0.7781,4.0
0.5889,-0.5129,5.0
-0.09003,0.09033,3.0
-0.5126,0.7111,3.0
-1.577,0.119,0.0
1.135,1.071,9.0
0.4901,-0.8012,5.0
0.8648,0.4553,4.0
-0.265,0.3682,3.0
-1.599,-0.3483,0.0
0.7416,0.2998,8.0
0.7824,0.4633,4.0
0.003022,-1.263,6.0
1.371,0.7641,7.0
-1.616,-1.535,0.0
1.872,2.087,7.0
1.466,0.7173,7.0
1.098,-1.726,1.0
-0.5125,-0.8481,6.0
0.5351,1.133,9.0
1.212,-2.082,1.0
-0.4531,0.2819,3.0
-0.4154,-1.216,6.0
-0.5991,-0.5204,2.0
-0.2295,0.3458,3.0
0.2762,0.4402,8.0
-0.5066,-0.5906,2.0
-0.3,0.2219,3.0
0.2993,0.3208,8.0
0.9788,0.7028,9.0
0.4727,-0.5336,5.0
0.3567,0.2521,8.0
0.4638,0.241,8.0
2.188,1.856,7.0
0.9085,-1.494,1.0
1.346,1.328,7.0
0.8025,-1.39,1.0
1.043,-1.959,1.0
-2.812,-1.281,0.0
-0.3518,0.4656,3.0
0.9364,0.5313,4.0
-1.346,0.3344,2.0
-1.328,-0.6333,6.0
0.9698,0.5756,4.0
2.092,1.273,7.0
1.005,0.5457,4.0
-0.5294,-0.5782,2.0
0.5685,0.4576,7.0
0.9255,0.7806,4.0
-0.3214,-0.56,2.0
0.6355,0.9453,9.0
-0.4809,-0.3901,2.0
1.44,2.191,7.0
0.568,0.7176,9.0
-0.3811,-0.5806,2.0
0.7599,-1.293,1.0
-0.4008,-1.084,0.0
-0.4691,-0.7942,6.0
0.3952,-0.695,5.0
-0.3361,0.09829,3.0
0.9024,0.4471,4.0
-0.0538,0.1037,8.0
0.6832,-0.7087,5.0
0.6882,1.869,9.0
-1.416,-0.598,6.0
0.9967,1.203,9.0
-2.271,-1.514,0.0
-0.941,-1.066,6.0
-0.5706,0.5376,3.0
-3.096,-1.688,0.0
0.6763,0.1122,8.0
1.516,-1.806,1.0
-1.253,-0.5717,6.0
-1.793,-1.593,0.0
-2.532,-1.806,0.0
1.616,-1.309,1.0
-1.052,-0.5166,2.0
-0.2445,0.1626,3.0
0.4604,1.116,4.0
0.3856,-0.3139,5.0
-1.225,-0.5532,6.0
1.464,1.484,7.0
-2.035,-1.484,0.0
1.557,-1.392,1.0
-1.213,0.8812,2.0
-0.4993,0.3244,3.0
0.2629,1.037,4.0
1.573,1.98,7.0
0.5852,0.01046,8.0
1.366,0.9646,9.0
-2.025,-1.496,0.0
1.173,-1.598,1.0
-0.6321,0.2582,2.0
-0.289,-0.01451,3.0
0.3662,1.206,4.0
1.832,1.169,7.0
-0.424,-0.5445,2.0
-0.3602,0.5687,5.0
1.772,-2.245,1.0
-0.4897,-1.44,6.0
0.3972,0.9781,4.0
-0.3137,0.02025,3.0
0.5946,1.325,9.0
1.062,1.169,9.0
-1.751,-1.458,0.0
-0.0682,1.159,9.0
1.179,1.391,7.0
1.833,-0.83,1.0
-0.6047,-0.9774,6.0
0.7,0.9246,4.0
-0.2,0.318,3.0
-1.005,-0.9684,6.0
-1.547,0.9142,2.0
-1.713,-0.7796,0.0
-0.03315,0.9586,9.0
0.3439,0.08519,8.0
-0.7797,-1.363,6.0
0.1774,0.3371,5.0
1.127,0.8893,7.0
-1.88,-1.731,0.0
-1.833,-1.627,0.0
1.817,-2.485,1.0
0.7693,1.091,7.0
0.1792,0.4518,4.0
-0.1862,0.09227,3.0
-0.5628,-0.7495,2.0
0.8393,1.01,4.0
1.87,-1.746,1.0
-0.4901,-0.06535,3.0
1.615,1.235,7.0
-0.5604,-1.915,6.0
-0.1099,1.642,4.0
1.492,2.415,7.0
1.16,1.745,7.0
1.402,1.625,7.0
0.4921,1.9,9.0
0.6725,0.1781,8.0
0.2144,1.482,4.0
-0.4268,0.2518,3.0
0.7779,-0.1878,8.0
-0.7366,-0.6668,2.0
-0.3454,-1.473,8.0
-0.2019,0.1683,3.0
0.2124,-0.5137,5.0
0.569,-0.06715,8.0
-2.002,-1.537,0.0
0.1885,-0.6159,5.0
-0.3823,0.6249,4.0
0.1657,2.775,7.0
1.536,-1.24,1.0
-0.482,0.6743,3.0
1.835,-1.391,1.0
1.652,2.423,7.0
1.305,1.242,9.0
-0.6655,-1.238,6.0
-0.4715,-0.6026,2.0
-1.808,-1.512,0.0
-0.3365,1.458,9.0
1.687,-1.713,1.0
1.445,1.587,7.0
-0.1066,0.00904,3.0
-0.255,0.2612,3.0
0.8822,1.503,9.0
1.666,-1.973,1.0
-0.8923,-1.315,6.0
-0.4901,1.923,4.0
-0.8146,-0.1051,3.0
0.696,1.31,9.0
0.3465,0.1467,8.0
-0.7383,-0.6335,2.0
2.147,-1.601,1.0
0.3979,0.1254,8.0
-1.047,-0.8109,6.0
-0.241,0.6548,4.0
1.992,-1.572,1.0
0.5612,-0.01594,5.0
0.6626,-0.455,5.0
-0.8621,-1.22,6.0
-0.05068,0.3596,5.0
-3.27,-0.2599,0.0
2.32,-0.5764,1.0
-0.7081,-0.1271,2.0
-0.3915,0.08462,3.0
0.025,1.387,4.0
0.06611,-0.4226,5.0
-1.238,-0.1197,6.0
1.446,3.106,7.0
-0.9796,-0.01733,8.0
0.4442,0.982,9.0
-3.323,-0.1859,0.0
1.855,-0.4435,1.0
-0.7484,-0.251,2.0
-0.3693,-0.07604,3.0
0.3926,1.152,4.0
0.4056,-0.3624,5.0
-1.702,0.2656,6.0
0.3947,2.184,7.0
-0.3273,0.4061,8.0
-0.3749,2.033,9.0
-2.996,-0.1573,0.0
1.627,-0.4097,1.0
-0.9391,-0.1845,2.0
-0.342,0.1267,3.0
-0.1046,1.429,4.0
0.1205,-0.3664,5.0
-1.082,-0.8129,6.0
1.408,2.364,7.0
-0.1364,-0.09262,8.0
0.6194,0.9118,9.0
-0.9012,-1.275,6.0
-0.04345,1.453,9.0
1.36,2.833,7.0
-3.624,-0.4757,0.0
-0.8258,-0.2643,2.0
-0.4493,0.1105,3.0
-0.3052,1.714,4.0
-0.2856,0.3518,3.0
-0.09442,0.09007,8.0
0.1343,-0.1537,5.0
1.791,-0.7983,1.0
-0.3871,0.06009,3.0
-2.449,-0.8984,0.0
1.909,-0.4523,1.0
-1.575,1.05,2.0
2.196,-0.4396,1.0
-0.3172,0.1006,3.0
-0.7202,-0.04746,2.0
